Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000000531	Tamalin	15	101122069	101130637	+	8569	0.1275	5.6015	1.590745498	0.133849083	0.849769743	-4.373412274
ENSMUSG00000109857	Gm53058	16	13280410	13285101	+	4692	0.3342	1.6017	1.59032414	0.1339441	0.849769743	-4.398809925
ENSMUSG00000033917	Gde1	7	118287768	118305001	-	17234	0.0868	7.5203	1.590303189	0.133948826	0.849769743	-4.379742896
ENSMUSG00000022354	Ndufb9	15	58805605	58811337	+	5733	0.1395	5.9258	1.590075502	0.134000196	0.849769743	-4.381107668
ENSMUSG00000040164	Kcns1	2	164005539	164013033	-	7495	0.1890	3.0424	1.589110503	0.134218102	0.850202921	-4.340964354
ENSMUSG00000031365	Zfp275	X	72386227	72402686	+	16460	-0.0940	5.2794	-1.588831424	0.134281178	0.850202921	-4.366827532
ENSMUSG00000026457	Adipor1	1	134343116	134361089	+	17974	0.0616	6.4489	1.588422473	0.134373652	0.850202921	-4.388658854
ENSMUSG00000029648	Flt1	5	147498414	147662821	-	164408	0.1419	6.5221	1.587653402	0.134547706	0.850202921	-4.389498861
ENSMUSG00000036580	Spg20	3	55019529	55044743	+	25215	-0.0739	5.6389	-1.587427192	0.134598937	0.850202921	-4.378072476
ENSMUSG00000038776	Ephx1	1	180803775	180848469	-	44695	0.1781	5.2553	1.587184151	0.134654	0.850202921	-4.367450514
ENSMUSG00000048218	Amigo2	15	97142006	97145168	-	3163	-0.1403	3.7215	-1.587064331	0.134681153	0.850202921	-4.333455571
ENSMUSG00000086859	Snhg20	11	116966834	116969781	+	2948	0.1083	3.9101	1.586429529	0.134825087	0.850202921	-4.334808123
ENSMUSG00000050856	Atp5k	5	108581110	108582314	-	1205	0.1254	6.2215	1.586316385	0.134850755	0.850202921	-4.38922967
ENSMUSG00000029810	Tmem176b	6	48810752	48818430	-	7679	-0.1314	4.8964	-1.58602666	0.134916502	0.850202921	-4.358151294
ENSMUSG00000032187	Smarca4	9	21527465	21615526	+	88062	-0.0708	7.5554	-1.585465997	0.135043809	0.850380985	-4.384434348
ENSMUSG00000046818	Ddit4l	3	137327373	137334094	+	6722	0.4065	4.0820	1.584986955	0.135152665	0.850380985	-4.337721221
ENSMUSG00000024640	Psat1	19	15882042	15924701	-	42660	0.0604	7.2861	1.584782221	0.135199211	0.850380985	-4.388154926
ENSMUSG00000029201	Ugdh	5	65570564	65593292	-	22729	-0.0900	4.4737	-1.583989075	0.135379661	0.850537533	-4.347634126
ENSMUSG00000058793	Cds2	2	132105068	132153970	+	48903	-0.0876	9.5151	-1.583771238	0.135429257	0.850537533	-4.365157779
ENSMUSG00000047013	Fbxo41	6	85446556	85479976	-	33421	0.0776	7.3200	1.582598251	0.135696588	0.850537533	-4.390074264
ENSMUSG00000058581	Gm5801	14	56247993	56248772	-	780	0.4455	-1.2631	1.582564059	0.135704387	0.850537533	-4.513325763
ENSMUSG00000072964	Bhlhb9	X	134698343	134791830	+	93488	-0.1511	6.9938	-1.582117637	0.135806253	0.850537533	-4.393966571
ENSMUSG00000034501	Pcnx4	12	72583157	72626893	+	43737	-0.0688	5.8731	-1.582067274	0.135817749	0.850537533	-4.388906987
ENSMUSG00000024830	Rps6kb2	19	4203990	4213353	-	9364	0.1349	4.8015	1.582066469	0.135817932	0.850537533	-4.35877079
ENSMUSG00000061024	Rrs1	1	9615633	9617680	+	2048	-0.0981	4.3237	-1.581602496	0.13592388	0.850669677	-4.345994106
ENSMUSG00000028879	Stx12	4	132580812	132611820	-	31009	-0.0603	7.0337	-1.580358852	0.136208214	0.851373032	-4.395416838
ENSMUSG00000023932	Cdc5l	17	45702810	45744663	-	41854	-0.0969	6.0063	-1.579567549	0.136389393	0.851373032	-4.393919321
ENSMUSG00000074215	Gm10643	8	84790190	84791766	-	1577	0.1541	1.8566	1.5789598	0.136528686	0.851373032	-4.391467794
ENSMUSG00000021127	Zfp36l1	12	80154528	80159787	-	5260	-0.1426	4.2164	-1.578453387	0.136644846	0.851373032	-4.346404155
ENSMUSG00000027665	Pik3ca	3	32451820	32522635	+	70816	-0.0771	6.1820	-1.578159321	0.136712337	0.851373032	-4.397774686
ENSMUSG00000026090	Cracdl	1	37650758	37759166	-	108409	0.1311	8.9233	1.57802586	0.136742977	0.851373032	-4.377154061
ENSMUSG00000110525	Gm45893	8	123563290	123563536	+	247	0.6376	-2.4853	1.577917123	0.136767945	0.851373032	-4.538368529
ENSMUSG00000008301	Phax	18	56695515	56720784	+	25270	-0.0662	5.2369	-1.577429544	0.136879951	0.851373032	-4.377089124
ENSMUSG00000042215	Bag2	1	33784565	33796876	-	12312	-0.2569	2.6440	-1.576779574	0.137029383	0.851373032	-4.360632613
ENSMUSG00000118394	Gm50475	4	131648127	131648839	-	713	0.3629	0.3510	1.576753046	0.137035485	0.851373032	-4.461971258
ENSMUSG00000006390	Elovl1	4	118285290	118290150	+	4861	0.1422	4.3570	1.575574602	0.137306783	0.851373032	-4.352091303
ENSMUSG00000019997	Ccn2	10	24471340	24474581	+	3242	0.5894	3.4952	1.575400394	0.137346927	0.851373032	-4.343703057
ENSMUSG00000005882	Uqcc1	2	155688814	155772230	-	83417	-0.0698	6.0664	-1.575358029	0.137356691	0.851373032	-4.399256438
ENSMUSG00000051238	Swsap1	9	21867051	21869560	+	2510	-0.1244	3.7201	-1.575089746	0.137418538	0.851373032	-4.343179847
ENSMUSG00000036672	Cenpt	8	106571305	106579910	-	8606	-0.0982	4.1107	-1.574980112	0.137443818	0.851373032	-4.347394642
ENSMUSG00000058706	0610030E20Rik	6	72324300	72330131	+	5832	0.0990	4.7809	1.574867583	0.137469771	0.851373032	-4.365172035
ENSMUSG00000014504	Srp19	18	34463900	34469652	+	5753	-0.0739	4.8744	-1.574361537	0.13758653	0.851373032	-4.36885142
ENSMUSG00000043079	Synpo	18	60727045	60793214	-	66170	0.0902	7.7871	1.574212715	0.137620884	0.851373032	-4.393487473
ENSMUSG00000022151	Ttc33	15	5215006	5247817	+	32812	-0.0786	5.1081	-1.573899866	0.137693125	0.851373032	-4.376669458
ENSMUSG00000031074	Fgf3	7	144391820	144398173	+	6354	0.2253	3.2582	1.572805639	0.137946052	0.851373032	-4.348111892
ENSMUSG00000006005	Tpr	1	150268589	150325686	+	57098	-0.1136	7.1559	-1.572118176	0.13810516	0.851373032	-4.40294801
ENSMUSG00000064037	Gpn1	5	31652085	31670248	+	18164	-0.0772	4.9326	-1.572088536	0.138112023	0.851373032	-4.372925173
ENSMUSG00000005899	Smpd4	16	17437218	17462692	+	25475	0.1131	6.4852	1.571011466	0.138361628	0.851373032	-4.407096729
ENSMUSG00000024513	Mbd2	18	70701260	70759202	+	57943	0.0876	5.7251	1.570976492	0.13836974	0.851373032	-4.396996686
ENSMUSG00000031166	Wdr13	X	7989540	7999131	-	9592	0.0587	8.1983	1.570804051	0.13840974	0.851373032	-4.392431015
ENSMUSG00000043881	Kbtbd7	14	79663951	79668476	+	4526	-0.1421	5.1440	-1.570699619	0.138433969	0.851373032	-4.381008677
ENSMUSG00000027573	Gid8	2	180351910	180360526	+	8617	-0.0658	5.7659	-1.570598691	0.138457389	0.851373032	-4.398575826
ENSMUSG00000035561	Aldh1b1	4	45799022	45804604	+	5583	-0.1336	4.2382	-1.570389072	0.13850604	0.851373032	-4.354096484
ENSMUSG00000028657	Ppt1	4	122730035	122752968	+	22934	-0.0767	6.9465	-1.570048964	0.138585009	0.851373032	-4.407027653
ENSMUSG00000029776	Hibadh	6	52523213	52617374	-	94162	-0.0755	5.9675	-1.569711048	0.138663506	0.851373032	-4.40357658
ENSMUSG00000003660	Snrnp200	2	127050306	127082371	+	32066	-0.1221	7.6619	-1.569688793	0.138668678	0.851373032	-4.399628219
ENSMUSG00000046994	Mars2	1	55276336	55287629	+	11294	-0.1100	4.4467	-1.568960177	0.138838069	0.85143812	-4.360839115
ENSMUSG00000000085	Scmh1	4	120262478	120387383	+	124906	0.0863	6.5152	1.56854353	0.138935012	0.85143812	-4.409803831
ENSMUSG00000021242	Npc2	12	84801336	84819926	-	18591	0.0761	6.1379	1.568277175	0.138997017	0.85143812	-4.407407541
ENSMUSG00000100514	Gm12960	4	111664555	111665620	-	1066	-0.4130	0.3631	-1.568182888	0.139018971	0.85143812	-4.463555118
ENSMUSG00000038415	Foxq1	13	31740117	31744959	+	4843	0.2180	1.8712	1.567379524	0.139206153	0.85176043	-4.396563242
ENSMUSG00000070923	Klhl9	4	88636529	88640702	-	4174	-0.1144	6.6879	-1.566840876	0.139331777	0.85176043	-4.411786732
ENSMUSG00000073678	Pgap1	1	54512153	54596843	-	84691	-0.1571	5.6963	-1.566493727	0.139412791	0.85176043	-4.401195001
ENSMUSG00000026816	Gtf3c5	2	28456323	28473763	-	17441	-0.0691	4.9539	-1.56610472	0.139503621	0.85176043	-4.379452793
ENSMUSG00000058297	Spock2	10	59942041	59971020	+	28980	-0.0855	10.1409	-1.565684925	0.139601696	0.85176043	-4.376939797
ENSMUSG00000020661	Dnmt3a	12	3856007	3964443	+	108437	0.1047	7.4581	1.565493243	0.139646497	0.85176043	-4.406359896
ENSMUSG00000086119	Gm2415	9	118719143	118755523	-	36381	0.1204	6.2150	1.565408611	0.139666282	0.85176043	-4.411198727
ENSMUSG00000048997	Atxn7l2	3	108109538	108118250	-	8713	0.1370	4.4353	1.564428701	0.139895535	0.851776788	-4.364417599
ENSMUSG00000036281	Snapc4	2	26252777	26270665	-	17889	0.1779	5.5158	1.563876293	0.140024913	0.851776788	-4.398692145
ENSMUSG00000052305	Hbb-bs	7	103475741	103477303	-	1563	0.5639	5.8670	1.563558296	0.140099437	0.851776788	-4.405929497
ENSMUSG00000070570	Slc17a7	7	44813373	44825566	+	12194	1.3534	6.5907	1.562207923	0.140416279	0.851776788	-4.4095199
ENSMUSG00000099966	2810402E24Rik	14	20691077	20694116	+	3040	0.2359	1.6935	1.561687122	0.14053864	0.851776788	-4.407232671
ENSMUSG00000055553	Kxd1	8	70960922	70980606	-	19685	0.0735	5.3050	1.561533492	0.140574752	0.851776788	-4.395035421
ENSMUSG00000006134	Crkl	16	17269851	17305298	+	35448	-0.0760	6.1094	-1.561389375	0.140608635	0.851776788	-4.4145084
ENSMUSG00000054676	1600014C10Rik	7	37882642	37896992	+	14351	-0.0605	5.0914	-1.561191922	0.140655069	0.851776788	-4.388747434
ENSMUSG00000020964	Sel1l	12	91772817	91815931	-	43115	-0.0754	7.6621	-1.560822123	0.140742069	0.851776788	-4.408808849
ENSMUSG00000037526	Atg14	14	47778350	47808106	-	29757	0.0741	5.1653	1.560770169	0.140754295	0.851776788	-4.391399891
ENSMUSG00000030747	Dgat2	7	98802865	98831926	-	29062	0.1298	7.3805	1.560588766	0.140796993	0.851776788	-4.412355528
ENSMUSG00000064120	Mocs1	17	49735390	49762463	+	27074	0.0943	3.8859	1.560484215	0.140821606	0.851776788	-4.35635871
ENSMUSG00000053411	Cbx7	15	79800008	79855320	-	55313	0.0813	6.5243	1.560357878	0.140851353	0.851776788	-4.418440588
ENSMUSG00000021238	Aldh6a1	12	84477491	84497778	-	20288	-0.0850	6.2366	-1.560145074	0.140901471	0.851776788	-4.417287134
ENSMUSG00000070462	Tlnrd1	7	83529081	83533513	-	4433	0.1516	5.7652	1.559967448	0.140943317	0.851776788	-4.409150442
ENSMUSG00000020346	Mgat1	11	49135018	49153857	+	18840	0.0691	6.2343	1.559245927	0.141113402	0.851793871	-4.41797431
ENSMUSG00000027951	Adar	3	89622329	89660753	+	38425	-0.0661	8.2267	-1.559097418	0.141148432	0.851793871	-4.404090268
ENSMUSG00000039202	Abhd2	7	78922947	79015256	+	92310	0.0799	7.6885	1.558874535	0.141201019	0.851793871	-4.410502798
ENSMUSG00000035941	Ibtk	9	85569413	85631387	-	61975	-0.0782	5.2678	-1.558493229	0.141291023	0.85182429	-4.397090557
ENSMUSG00000010086	Rnf112	11	61339268	61344957	-	5690	0.1167	8.3554	1.557253431	0.141584004	0.85266997	-4.404520694
ENSMUSG00000026667	Uhmk1	1	170020989	170042966	-	21978	-0.0967	8.3196	-1.556971714	0.14165065	0.85266997	-4.405225409
ENSMUSG00000074622	Mafb	2	160205623	160208985	-	3363	0.1344	3.9126	1.556094897	0.14185825	0.85266997	-4.360335785
ENSMUSG00000031010	Usp9x	X	12937737	13039567	+	101831	-0.1764	7.6637	-1.555229942	0.142063295	0.85266997	-4.414558571
ENSMUSG00000058569	Tmed9	13	55721545	55745510	+	23966	0.0829	6.6099	1.554924636	0.14213573	0.85266997	-4.424161115
ENSMUSG00000000056	Narf	11	121128079	121146682	+	18604	0.1085	5.9743	1.554824712	0.142159444	0.85266997	-4.418914281
ENSMUSG00000091864	Gm17102	7	41043122	41046871	+	3750	0.2592	1.1165	1.554711007	0.142186433	0.85266997	-4.436166754
ENSMUSG00000045316	Fahd1	17	25067866	25069338	-	1473	-0.1109	3.8054	-1.554581203	0.142217249	0.85266997	-4.36041249
ENSMUSG00000074743	Thbd	2	148246386	148250108	-	3723	-0.2004	2.4964	-1.553701804	0.142426169	0.85266997	-4.379389723
ENSMUSG00000017734	Dbndd2	2	164328026	164335239	+	7214	0.0805	6.0720	1.553628061	0.1424437	0.85266997	-4.421785385
ENSMUSG00000002343	Armc6	8	70672822	70687116	-	14295	-0.0774	4.9101	-1.553591611	0.142452366	0.85266997	-4.390229374
ENSMUSG00000033623	Pcgf3	5	108609098	108654842	+	45745	-0.0776	5.8179	-1.552931131	0.142609474	0.85266997	-4.418023172
ENSMUSG00000019737	Syne4	7	30014232	30018471	+	4240	0.2658	1.7979	1.552896162	0.142617796	0.85266997	-4.406863639
ENSMUSG00000036285	Noa1	5	77442029	77457931	-	15903	-0.0732	4.3876	-1.55261589	0.142684512	0.85266997	-4.374081736
ENSMUSG00000025823	Pdia4	6	47773075	47790364	-	17290	-0.1667	5.4630	-1.552300123	0.142759708	0.85266997	-4.409343809
ENSMUSG00000039474	Wfs1	5	37123448	37146549	-	23102	-0.2246	9.2660	-1.552164447	0.142792029	0.85266997	-4.399213934
ENSMUSG00000038975	Rabggtb	3	153612924	153618646	-	5723	-0.0683	5.4590	-1.551652467	0.142914047	0.852890615	-4.409847001
ENSMUSG00000026600	Soat1	1	156252095	156301901	-	49807	-0.0972	4.9718	-1.55094165	0.1430836	0.853150862	-4.394888339
ENSMUSG00000048905	Bnip5	17	29115366	29134298	-	18933	-0.1452	3.4155	-1.550662018	0.143150348	0.853150862	-4.362689724
ENSMUSG00000032308	Ulk3	9	57496735	57503516	+	6782	0.1252	4.6969	1.550261462	0.143246008	0.853150862	-4.385868159
ENSMUSG00000029804	Herc3	6	58808450	58897383	+	88934	-0.0934	6.8382	-1.550043721	0.14329803	0.853150862	-4.428741464
ENSMUSG00000026791	Slc2a8	2	32863002	32872095	-	9094	0.0688	4.6778	1.547994524	0.143788413	0.854814313	-4.387495231
ENSMUSG00000024622	Hmgxb3	18	61264349	61310122	-	45774	0.0631	6.1827	1.547939385	0.143801628	0.854814313	-4.429239499
ENSMUSG00000109733	Gm33940	2	19432857	19435254	+	2398	0.2344	0.5973	1.547807632	0.143833208	0.854814313	-4.460521173
ENSMUSG00000021048	Mthfd1	12	76302072	76366577	+	64506	-0.0739	5.8084	-1.547064983	0.144011327	0.855138305	-4.423853714
ENSMUSG00000007812	Zfp655	5	145168525	145184112	+	15588	-0.0999	5.1026	-1.546869228	0.144058308	0.855138305	-4.403286892
ENSMUSG00000025862	Stag2	X	41238194	41366062	+	127869	-0.1413	6.1686	-1.545997236	0.144267746	0.855874805	-4.431371615
ENSMUSG00000031358	Msl3	X	167437113	167456894	-	19782	-0.0844	4.1414	-1.545630161	0.144355988	0.855891863	-4.373674101
ENSMUSG00000041164	Zmiz2	11	6339074	6356158	+	17085	0.0918	8.2297	1.54493294	0.144523722	0.856003276	-4.418458224
ENSMUSG00000037499	Nenf	1	191038986	191050391	-	11406	0.1206	5.1783	1.544311366	0.144673397	0.856003276	-4.408051375
ENSMUSG00000027999	Pla2g12a	3	129672255	129689474	+	17220	0.0941	4.6655	1.543725205	0.144814665	0.856003276	-4.391044612
ENSMUSG00000029823	Luc7l2	6	38528269	38586405	+	58137	0.1405	7.3941	1.543439816	0.144883487	0.856003276	-4.429953733
ENSMUSG00000036305	Rpl39-ps	15	102543473	102543623	+	151	0.3531	-0.6895	1.542983665	0.144993548	0.856003276	-4.50523148
ENSMUSG00000024429	Gnl1	17	36290743	36300354	+	9612	0.0969	7.6591	1.542695031	0.145063226	0.856003276	-4.427509844
ENSMUSG00000024740	Ddb1	19	10582691	10607183	+	24493	-0.0843	8.2126	-1.542611457	0.145083407	0.856003276	-4.421009161
ENSMUSG00000040699	Limd2	11	106047082	106051686	-	4605	0.1050	6.4120	1.54216474	0.145191316	0.856003276	-4.437051455
ENSMUSG00000032184	Lysmd2	9	75533023	75545053	+	12031	-0.0751	5.2056	-1.542160016	0.145192458	0.856003276	-4.411364377
ENSMUSG00000010045	Tmem115	9	107411144	107415872	+	4729	-0.0981	5.1587	-1.541403857	0.145375273	0.856003276	-4.410546638
ENSMUSG00000043822	Adamtsl5	10	80174944	80184246	-	9303	0.1802	2.9148	1.5409453	0.145486233	0.856003276	-4.376338203
ENSMUSG00000032383	Ppib	9	65967504	65973905	+	6402	0.0668	6.7756	1.54040071	0.145618104	0.856003276	-4.438939662
ENSMUSG00000008958	Vps72	3	95018333	95030362	+	12030	-0.0668	4.9698	-1.540278141	0.145647798	0.856003276	-4.405165731
ENSMUSG00000056966	Gjc3	5	137951723	137961360	-	9638	0.1053	5.9481	1.539836013	0.145754951	0.856003276	-4.43393783
ENSMUSG00000070002	Ell	8	70992107	71045508	+	53402	0.0964	5.1338	1.539666688	0.145796006	0.856003276	-4.41119792
ENSMUSG00000059864	Olfr1393	11	49169131	49173596	+	4466	0.2558	3.4057	1.539530026	0.145829148	0.856003276	-4.371086877
ENSMUSG00000083364	Llph-ps2	X	13084449	13084841	-	393	-0.3770	-0.1413	-1.539331575	0.145877287	0.856003276	-4.489336753
ENSMUSG00000039114	Nrn1	13	36909335	36919105	-	9771	0.9692	3.2586	1.538896623	0.145982842	0.856003276	-4.373378369
ENSMUSG00000022212	Cpne6	14	55747902	55754888	+	6987	-0.1419	7.1367	-1.538759482	0.146016137	0.856003276	-4.437942465
ENSMUSG00000022208	Jph4	14	55344283	55354392	-	10110	0.0642	9.0486	1.538486844	0.146082346	0.856003276	-4.415282752
ENSMUSG00000060257	Scrt2	2	151923449	151937722	+	14274	0.1313	5.1463	1.537897924	0.146225452	0.85606468	-4.413302685
ENSMUSG00000050192	Eif5a2	3	28835425	28852995	+	17571	-0.1172	5.5395	-1.53774104	0.146263594	0.85606468	-4.426338979
ENSMUSG00000005360	Slc1a3	15	8663608	8740248	-	76641	-0.0878	9.3296	-1.537201469	0.146394842	0.856332953	-4.413234344
ENSMUSG00000027822	Slc33a1	3	63840928	63872189	-	31262	-0.0953	5.1413	-1.536424811	0.146583934	0.856939081	-4.414868993
ENSMUSG00000028859	Csf3r	4	125918343	125938233	+	19891	0.1142	3.4666	1.534881483	0.146960302	0.858066412	-4.374399423
ENSMUSG00000001520	Nrip2	6	128376259	128393390	+	17132	-0.2921	3.8373	-1.534648515	0.147017187	0.858066412	-4.377075602
ENSMUSG00000003360	Ddx23	15	98543015	98560775	-	17761	-0.0672	6.2902	-1.534520254	0.147048513	0.858066412	-4.444475908
ENSMUSG00000054716	Zfp771	7	126843446	126853975	+	10530	0.1033	5.1105	1.534231298	0.147119107	0.858066412	-4.415739118
ENSMUSG00000030032	Wdr54	6	83126342	83133379	-	7038	0.1438	4.5773	1.533607203	0.147271675	0.858456871	-4.397297979
ENSMUSG00000033065	Pfkm	15	97990470	98030332	+	39863	-0.0683	8.7305	-1.532511395	0.147539886	0.859520566	-4.425088839
ENSMUSG00000112721	Gm35608	10	76520266	76522635	+	2370	0.2196	1.6191	1.531529358	0.147780601	0.859914502	-4.423924544
ENSMUSG00000024177	Nme4	17	26310708	26314576	-	3869	0.1721	1.3819	1.531189456	0.147863994	0.859914502	-4.433837822
ENSMUSG00000002129	Sf3a1	11	4110350	4132541	+	22192	-0.0531	6.6191	-1.531186126	0.147864812	0.859914502	-4.449132048
ENSMUSG00000083411	Rpl30-ps10	X	70847294	70847640	+	347	0.7433	-2.3197	1.530196459	0.148107851	0.860446314	-4.541680193
ENSMUSG00000048965	Mrgpre	7	143332100	143338237	-	6138	-0.2803	3.4965	-1.529577702	0.148259975	0.860446314	-4.378416062
ENSMUSG00000026634	Angel2	1	190657309	190679159	+	21851	0.1020	6.4807	1.529210593	0.148350293	0.860446314	-4.450808509
ENSMUSG00000102101	Zbtb11os1	16	55793631	55794980	-	1350	0.1761	2.3269	1.528830475	0.14844386	0.860446314	-4.399269181
ENSMUSG00000021340	Gpld1	13	25127135	25176484	+	49350	-0.1073	6.1117	-1.528819449	0.148446575	0.860446314	-4.448397299
ENSMUSG00000054304	D130007C19Rik	4	123795922	123797427	-	1506	-0.3037	0.0156	-1.528357321	0.148560399	0.860446314	-4.486946794
ENSMUSG00000022679	Mpv17l	16	13721025	13767483	+	46459	0.0873	6.3439	1.527313855	0.14881768	0.860446314	-4.452121133
ENSMUSG00000053746	Ptrh1	2	32665798	32667609	+	1812	-0.1496	1.5015	-1.526305424	0.14906668	0.860446314	-4.430718338
ENSMUSG00000025278	Flnb	14	14518185	14651816	-	133632	0.1475	6.8641	1.526242289	0.149082281	0.860446314	-4.453001064
ENSMUSG00000060962	Dmkn	7	30463181	30480488	+	17308	0.2755	3.3801	1.525843373	0.149180887	0.860446314	-4.381291252
ENSMUSG00000070532	Ccdc190	1	169756217	169762222	+	6006	-0.2551	3.3664	-1.52521205	0.149337053	0.860446314	-4.38176261
ENSMUSG00000052727	Map1b	13	99557954	99653048	-	95095	-0.1291	9.6769	-1.524188728	0.149590479	0.860446314	-4.421909172
ENSMUSG00000028039	Efna3	3	89221206	89230272	-	9067	0.1048	5.7316	1.524124949	0.149606286	0.860446314	-4.445151743
ENSMUSG00000027091	Zc3h15	2	83474779	83494966	+	20188	-0.0907	6.5644	-1.522730968	0.149952122	0.860446314	-4.457936853
ENSMUSG00000030982	Vps35l	7	118339449	118442189	+	102741	-0.0554	6.2151	-1.522375998	0.150040295	0.860446314	-4.456301767
ENSMUSG00000019470	Xab2	8	3658421	3671316	-	12896	-0.0602	5.6670	-1.522318393	0.150054608	0.860446314	-4.445561393
ENSMUSG00000000339	Rtca	3	116282612	116301857	-	19246	0.0746	5.6093	1.522263789	0.150068177	0.860446314	-4.443807777
ENSMUSG00000006576	Slc4a3	1	75522910	75538816	+	15907	0.0577	7.9873	1.521865166	0.150167261	0.860446314	-4.444673281
ENSMUSG00000066189	Cacng3	7	122269715	122368616	+	98902	0.0992	7.0339	1.521781354	0.150188101	0.860446314	-4.456322601
ENSMUSG00000066324	Bpnt2	4	4762484	4793355	-	30872	-0.0793	6.8711	-1.521301566	0.150307448	0.860446314	-4.458375589
ENSMUSG00000018659	Pnpo	11	96828651	96834812	-	6162	0.0896	5.9581	1.521077289	0.150363264	0.860446314	-4.453450204
ENSMUSG00000031297	Slc7a3	X	100122816	100129626	-	6811	-0.2742	2.9127	-1.521043623	0.150371644	0.860446314	-4.389327908
ENSMUSG00000032578	Cish	9	107173225	107179983	+	6759	0.1433	3.3473	1.521029411	0.150375181	0.860446314	-4.38488657
ENSMUSG00000048949	Gm6206	X	102206716	102209013	-	2298	-0.2109	1.2389	-1.520749519	0.150444868	0.860446314	-4.443612313
ENSMUSG00000026584	Scyl3	1	163756669	163782695	+	26027	0.1185	5.3841	1.520729978	0.150449734	0.860446314	-4.438324579
ENSMUSG00000001440	Kpnb1	11	97050540	97078707	-	28168	-0.0690	7.6936	-1.520613695	0.150478694	0.860446314	-4.449621088
ENSMUSG00000038722	Bud31	5	145077172	145084888	+	7717	0.0619	5.1040	1.520318648	0.150552197	0.860446314	-4.429169349
ENSMUSG00000026277	Stk25	1	93547473	93586381	-	38909	0.0601	7.9641	1.519979608	0.150636698	0.860446314	-4.446860838
ENSMUSG00000079111	Kdelr2	5	143389593	143407656	+	18064	-0.1120	4.3356	-1.519874877	0.150662808	0.860446314	-4.401922598
ENSMUSG00000045257	Morn2	17	80597632	80604905	+	7274	-0.1101	3.3234	-1.519210032	0.15082865	0.860446314	-4.386266611
ENSMUSG00000026739	Bmi1	2	18681829	18691440	+	9612	-0.1016	5.3104	-1.518906272	0.150904473	0.860446314	-4.437920262
