Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000032741	Tpcn1	5	120672218	120726738	-	54521	0.1215	5.6379	1.143980666	0.278894942	0.980572306	-4.616900601
ENSMUSG00000063171	Rps4l	6	148256154	148257096	+	943	-0.2374	3.2053	-1.143852684	0.278945619	0.980572306	-4.582249551
ENSMUSG00000036555	Iqce	5	140647582	140688133	-	40552	0.1571	6.2386	1.143495907	0.279086929	0.980572306	-4.617947469
ENSMUSG00000031848	Lsm4	8	71125898	71131402	+	5505	-0.1739	4.5782	-1.143287158	0.279169636	0.980572306	-4.603995806
ENSMUSG00000036748	Cuedc2	19	46318251	46327141	-	8891	-0.1491	6.4651	-1.143276904	0.279173699	0.980572306	-4.61650272
ENSMUSG00000063870	Chd4	6	125072944	125107554	+	34611	0.1041	7.9272	1.143191856	0.279207401	0.980572306	-4.604413935
ENSMUSG00000112847		10	82000081	82002618	+	2538	-0.2163	0.3673	-1.143072133	0.279254848	0.980572306	-4.580211042
ENSMUSG00000027091	Zc3h15	2	83474779	83494966	+	20188	-0.1082	6.5276	-1.142963087	0.279298071	0.980572306	-4.616383451
ENSMUSG00000075595		11	95603499	95725941	+	122443	0.1518	6.0737	1.1426966	0.279403719	0.980572306	-4.618568656
ENSMUSG00000000560		5	71114940	71253192	-	138253	-0.1576	7.1326	-1.142488292	0.279486324	0.980572306	-4.610517342
ENSMUSG00000020216	Jsrp1	10	80644330	80649332	-	5003	-0.3705	2.7321	-1.142211793	0.279595999	0.980572306	-4.579953461
ENSMUSG00000037363	Letm2	8	26068506	26087598	-	19093	0.1064	5.2026	1.142207167	0.279597835	0.980572306	-4.61504718
ENSMUSG00000010048	Ifrd2	9	107464841	107470584	+	5744	-0.1407	3.3289	-1.142141721	0.2796238	0.980572306	-4.584561943
ENSMUSG00000028567	Txndc12	4	108691798	108719324	+	27527	-0.1322	4.9332	-1.142064825	0.27965431	0.980572306	-4.611864554
ENSMUSG00000041141	Pnmal1	7	16693604	16698532	+	4929	0.1173	7.7828	1.142027717	0.279669034	0.980572306	-4.605891031
ENSMUSG00000020523	Fam114a2	11	57373819	57409443	-	35625	0.0842	6.1688	1.142017954	0.279672908	0.980572306	-4.618905995
ENSMUSG00000070319	Eif3g	9	20805645	20809919	-	4275	-0.1414	5.6143	-1.141423351	0.279908928	0.980572306	-4.617787375
ENSMUSG00000022718	Dgcr8	16	18071812	18107110	-	35299	0.2048	5.3226	1.141342448	0.279941053	0.980572306	-4.616618867
ENSMUSG00000023089	Ndufa5	6	24518665	24528012	-	9348	-0.1896	5.8433	-1.14131393	0.279952378	0.980572306	-4.61848016
ENSMUSG00000031066	Usp11	X	20570145	20586778	+	16634	0.1362	8.0460	1.141215475	0.279991478	0.980572306	-4.60486953
ENSMUSG00000004096	Cwc15	9	14411913	14421873	+	9961	-0.1494	5.9551	-1.141150822	0.280017156	0.980572306	-4.619043568
ENSMUSG00000007836	Hnrnpa0	13	58273693	58276370	-	2678	-0.1492	6.7063	-1.141120126	0.280029349	0.980572306	-4.61546254
ENSMUSG00000045098	Kmt5b	19	3817421	3868303	+	50883	0.1043	6.4133	1.140978648	0.280085548	0.980572306	-4.618279175
ENSMUSG00000027339	Rassf2	2	131831335	131872178	-	40844	0.1532	5.8989	1.140924157	0.280107196	0.980572306	-4.619369869
ENSMUSG00000014496	Ankrd28	14	31420725	31552608	-	131884	0.1163	6.7400	1.140904584	0.280114972	0.980572306	-4.615041192
ENSMUSG00000025466	Fuom	7	139676683	139682354	-	5672	-0.1895	4.4208	-1.140881784	0.280124031	0.980572306	-4.601886968
ENSMUSG00000003316	Glg1	8	111881053	111985848	-	104796	0.2029	8.1588	1.140667014	0.280209371	0.980572306	-4.604290913
ENSMUSG00000003299	Mrpl4	9	20914034	20920135	+	6102	-0.1334	5.5471	-1.140561848	0.280251167	0.980572306	-4.617814952
ENSMUSG00000025651	Uqcrc1	9	108765701	108778691	+	12991	-0.1180	7.6258	-1.140025651	0.280464341	0.980572306	-4.608017064
ENSMUSG00000034891	Sncb	13	54906673	54914408	-	7736	-0.1657	6.9076	-1.139804838	0.280552165	0.980572306	-4.614199707
ENSMUSG00000015501	Hivep2	10	13841819	14027118	+	185300	0.1834	8.1255	1.139762322	0.280569078	0.980572306	-4.604914779
ENSMUSG00000027981	Rnpc3	3	113398716	113423798	-	25083	0.2136	5.6160	1.13967859	0.280602388	0.980572306	-4.619325253
ENSMUSG00000046157	Tmem229b	12	79008569	79054401	-	45833	0.1142	4.8092	1.139422614	0.28070424	0.980572306	-4.611379023
ENSMUSG00000020863	Luc7l3	11	94178716	94212814	-	34099	-0.1033	7.7380	-1.139282898	0.280759844	0.980572306	-4.607343164
ENSMUSG00000111068		9	122515864	122522707	+	6844	0.2123	1.8065	1.139205347	0.280790712	0.980572306	-4.578511368
ENSMUSG00000020349	Ppp2ca	11	51989508	52018605	+	29098	-0.1389	8.5135	-1.139196837	0.280794099	0.980572306	-4.603182291
ENSMUSG00000026110	Mgat4a	1	37478421	37580097	-	101677	0.1093	6.0189	1.139001156	0.280871998	0.980572306	-4.620614026
ENSMUSG00000042579	4632404H12Rik	3	89674818	89680547	-	5730	0.0962	4.5347	1.138850706	0.280931903	0.980572306	-4.606949324
ENSMUSG00000029461	Fam168a	7	100355842	100490863	+	135022	0.1535	8.3509	1.13847802	0.281080339	0.980572306	-4.604267954
ENSMUSG00000036114	Rpp25l	4	41712033	41713534	-	1502	-0.1606	3.5647	-1.13789343	0.281313296	0.980572306	-4.588838035
ENSMUSG00000031783	Polr2c	8	95584078	95600163	+	16086	-0.1131	5.4105	-1.137800262	0.281350437	0.980572306	-4.61873434
ENSMUSG00000057181	5730455P16Rik	11	80251318	80268860	-	17543	0.1104	6.0466	1.137660115	0.281406314	0.980572306	-4.621324308
ENSMUSG00000020716		11	79230519	79472438	+	241920	0.2071	7.1886	1.137599962	0.281430299	0.980572306	-4.612325452
ENSMUSG00000025224	Gbf1	19	46140948	46274949	+	134002	0.1507	6.9976	1.137388504	0.28151463	0.980572306	-4.614470893
ENSMUSG00000052656	Rnf103	6	71470878	71487865	+	16988	-0.1385	6.2693	-1.136853513	0.281728074	0.980572306	-4.621173832
ENSMUSG00000018481	Appbp2	11	85078088	85125956	-	47869	0.1285	6.7631	1.13669957	0.281789516	0.980572306	-4.617092008
ENSMUSG00000070639	Lrrc8b	5	105563641	105637940	+	74300	0.1252	6.6032	1.13669236	0.281792394	0.980572306	-4.618690616
ENSMUSG00000027079	Clp1	2	84552448	84557694	-	5247	-0.1842	2.7663	-1.13643439	0.281895379	0.980572306	-4.582034046
ENSMUSG00000052337	Immt	6	71808315	71854372	+	46058	-0.0929	7.0411	-1.136091969	0.282032124	0.980572306	-4.61494992
ENSMUSG00000061607	Mdc1	17	36152407	36170562	+	18156	0.1423	5.1438	1.135838536	0.282133365	0.980572306	-4.617788352
ENSMUSG00000029505	Ep400	5	110812239	110918583	-	106345	0.2083	7.0524	1.135682026	0.282195902	0.980572306	-4.614774868
ENSMUSG00000047649	Cd3eap	7	19089939	19093408	-	3470	-0.2031	4.3958	-1.135620359	0.282220545	0.980572306	-4.603774303
ENSMUSG00000000804	Usp32	11	84875268	85030987	-	155720	0.1226	7.1125	1.134727868	0.282577389	0.980572306	-4.614527118
ENSMUSG00000028597	Gpx7	4	108257587	108264158	-	6572	-0.1581	1.8032	-1.134690969	0.28259215	0.980572306	-4.579579573
ENSMUSG00000003062	Stard3nl	13	19541846	19579965	-	38120	0.0807	5.7730	1.134541265	0.282652043	0.980572306	-4.622419833
ENSMUSG00000014313	Cox6c	15	35926032	35938392	-	12361	-0.1837	7.2552	-1.134487585	0.282673521	0.980572306	-4.61388045
ENSMUSG00000003662	Ciao1	2	127082858	127089736	-	6879	-0.1131	5.8309	-1.134288317	0.282753264	0.980572306	-4.622677005
ENSMUSG00000055681	Cope	8	70755168	70765643	+	10476	-0.1096	6.3570	-1.134060354	0.282844511	0.980572306	-4.622174526
ENSMUSG00000031986	Sprtn	8	125624625	125632900	+	8276	0.0939	4.9521	1.134046707	0.282849974	0.980572306	-4.616579101
ENSMUSG00000038967	Pdk2	11	94917084	94932180	-	15097	-0.0803	6.3117	-1.133967255	0.282881782	0.980572306	-4.622286547
ENSMUSG00000045435	Tmem60	5	21087189	21091868	+	4680	-0.1946	3.8713	-1.13370598	0.282986402	0.980572306	-4.595649398
ENSMUSG00000031099	Smarca1	X	46898245	46981851	-	83607	0.0987	6.3403	1.13345778	0.283085815	0.980572306	-4.622677184
ENSMUSG00000033917	Gde1	7	118287768	118305001	-	17234	-0.1170	7.3232	-1.13329865	0.283149566	0.980572306	-4.61370906
ENSMUSG00000044024	Rell2	18	38088132	38092232	+	4101	-0.1014	6.4847	-1.132965316	0.283283144	0.980572306	-4.621757764
ENSMUSG00000085433	Gm16001	5	124249172	124250327	-	1156	0.2689	1.4584	1.132922539	0.28330029	0.980572306	-4.579966001
ENSMUSG00000021068	Nin	12	70058209	70160491	-	102283	0.1680	7.1040	1.13252753	0.283458654	0.980572306	-4.61585787
ENSMUSG00000028779	Pef1	4	129996351	130021928	+	25578	-0.1251	6.1730	-1.132139619	0.28361424	0.980572306	-4.623892109
ENSMUSG00000031393	Mecp2	X	73070198	73178969	-	108772	0.1826	7.6039	1.132015117	0.28366419	0.980572306	-4.611646405
ENSMUSG00000041303	Gtf3c3	1	54435163	54478130	-	42968	0.1181	5.5624	1.13193858	0.2836949	0.980572306	-4.623125484
ENSMUSG00000024515	Smad4	18	73772080	73836851	-	64772	0.1420	6.1578	1.131708768	0.283787126	0.980572306	-4.624505424
ENSMUSG00000028651	Ppie	4	123020908	123033744	-	12837	-0.1690	3.7408	-1.131451023	0.283890591	0.980572306	-4.593923073
ENSMUSG00000004996	Mri1	8	84976535	84983955	-	7421	0.0921	4.2276	1.131300008	0.283951225	0.980572306	-4.603609693
ENSMUSG00000026121	Sema4c	1	36587720	36597430	-	9711	0.1070	4.0241	1.131173005	0.284002226	0.980572306	-4.599155286
ENSMUSG00000058392	Rrp1b	17	32255074	32281839	+	26766	0.1131	5.5521	1.131088629	0.284036113	0.980572306	-4.623422737
ENSMUSG00000002845		16	38379060	38412524	+	33465	0.1222	4.3519	1.131081639	0.28403892	0.980572306	-4.606915239
ENSMUSG00000032517	Mobp	9	119978773	120010550	+	31778	0.2059	8.3368	1.130642603	0.284215298	0.980572306	-4.608146231
ENSMUSG00000051034	Zfp11	5	129731657	129747163	-	15507	0.1252	3.2669	1.130607679	0.284229332	0.980572306	-4.587981231
ENSMUSG00000031409	Tceal6	X	134109436	134111436	-	2001	-0.1921	5.6324	-1.130330805	0.284340611	0.980572306	-4.623447176
ENSMUSG00000032178	Ilf3	9	21279167	21316657	+	37491	0.0966	6.9583	1.130140452	0.284417136	0.980572306	-4.618796512
ENSMUSG00000024769	Cdc42bpg	19	6356486	6375682	+	19197	0.1566	3.4702	1.129911328	0.284509269	0.980572306	-4.590530786
ENSMUSG00000037773	Pced1a	2	130259167	130266621	-	7455	0.0917	4.5662	1.129860853	0.284529569	0.980572306	-4.611722381
ENSMUSG00000076439	Mog	17	37321635	37334290	-	12656	0.1746	6.0604	1.129742995	0.284576972	0.980572306	-4.62538044
ENSMUSG00000045039	Megf8	7	25016589	25065342	+	48754	0.1318	7.9932	1.129686349	0.284599758	0.980572306	-4.610592481
ENSMUSG00000026234	Ncl	1	86272441	86287122	-	14682	-0.1198	8.1332	-1.129614269	0.284628754	0.980572306	-4.609922204
ENSMUSG00000039976	Tbc1d16	11	119033871	119119325	-	85455	0.1197	7.3920	1.129547416	0.284655649	0.980572306	-4.614606698
ENSMUSG00000068854	H2bc21	3	96128435	96131054	+	2620	-0.1360	3.1802	-1.129477139	0.284683924	0.980572306	-4.58799031
ENSMUSG00000034880	Mrpl34	8	71917603	71918391	+	789	-0.1851	3.4937	-1.129131486	0.284823025	0.980572306	-4.590915922
ENSMUSG00000040325	Dcaf1	9	106699073	106758191	+	59119	0.1459	5.9052	1.128948534	0.284896672	0.980572306	-4.625818388
ENSMUSG00000024902	Mrpl11	19	5012175	5017027	+	4853	-0.1822	5.0776	-1.128713772	0.284991196	0.980572306	-4.619682811
ENSMUSG00000117579		18	4399328	4400910	+	1583	0.3636	-0.3238	1.128621122	0.285028507	0.980572306	-4.583968358
ENSMUSG00000046679	C87436	6	86415356	86450482	+	35127	-0.1130	4.3026	-1.128499013	0.285077688	0.980572306	-4.606336842
ENSMUSG00000009995	Taz	X	73325518	73333757	+	8240	0.0963	6.0337	1.128477671	0.285086284	0.980572306	-4.626168595
ENSMUSG00000108366		7	16453041	16453835	-	795	0.3252	-1.0109	1.128037053	0.285263807	0.980572306	-4.585931393
ENSMUSG00000040536	Necab1	4	14952245	15149794	-	197550	-0.1982	6.9250	-1.127957119	0.285296021	0.980572306	-4.619684628
ENSMUSG00000060572	Mfap2	4	140737729	140743295	+	5567	0.2315	1.7617	1.127867592	0.285332104	0.980572306	-4.581072901
ENSMUSG00000020994	Pnn	12	59113670	59120784	+	7115	-0.1003	6.7337	-1.127634986	0.285425872	0.980572306	-4.622390116
ENSMUSG00000039117	Taf4	2	179553945	179618439	-	64495	0.1553	6.1050	1.12707078	0.285653413	0.980572306	-4.62703703
ENSMUSG00000004268	Emg1	6	124681048	124689141	-	8094	-0.1215	5.0531	-1.126896967	0.28572354	0.980572306	-4.620921122
ENSMUSG00000066363		12	104180803	104187388	+	6586	-0.6840	1.2603	-1.126852095	0.285741646	0.980572306	-4.581261517
ENSMUSG00000075229	Ccdc58	16	35892055	35912490	+	20436	0.1282	4.4809	1.126687792	0.285807951	0.980572306	-4.611747255
ENSMUSG00000051256	Jagn1	6	113419530	113425190	+	5661	-0.1105	4.7318	-1.126541049	0.28586718	0.980572306	-4.616141885
ENSMUSG00000036513	Commd2	3	57551770	57559136	-	7367	-0.1160	3.9258	-1.126444434	0.285906181	0.980572306	-4.599582644
ENSMUSG00000000567	Sox9	11	112673050	112678586	+	5537	-0.1056	4.1629	-1.126375276	0.285934101	0.980572306	-4.604458058
ENSMUSG00000044573	Acp1	12	30943325	30961588	-	18264	-0.1240	5.1950	-1.126314963	0.285958452	0.980572306	-4.623301846
ENSMUSG00000047423	AI837181	19	5475172	5477341	+	2170	-0.1231	5.1190	-1.126301016	0.285964083	0.980572306	-4.621830161
ENSMUSG00000106383	E330034L11Rik	3	95546615	95548356	+	1742	-0.1289	2.9003	-1.126259609	0.285980802	0.980572306	-4.586156465
ENSMUSG00000020850	Prpf8	11	75377642	75400275	+	22634	0.1395	8.3002	1.125968069	0.286098539	0.980572306	-4.610631584
ENSMUSG00000026694	Eef1aknmt	1	162359696	162376120	-	16425	0.0932	4.3086	1.125662551	0.286221962	0.980572306	-4.607523777
ENSMUSG00000049470	Aff4	11	53241660	53312657	+	70998	0.1497	8.3218	1.125653243	0.286225722	0.980572306	-4.610447626
ENSMUSG00000015932	Dstn	2	143757240	143785244	+	28005	-0.1205	6.5216	-1.125384566	0.286334297	0.980572306	-4.625683852
ENSMUSG00000041124	Msantd4	9	4376562	4386870	+	10309	-0.1188	5.9632	-1.125213284	0.286403531	0.980572306	-4.627710628
ENSMUSG00000062070	Pgk1	X	105230706	105247305	+	16600	-0.1057	7.5919	-1.125044305	0.286471846	0.980572306	-4.615595471
ENSMUSG00000058638	Zfp110	7	12568688	12584504	+	15817	-0.1004	4.0245	-1.12497039	0.286501733	0.980572306	-4.602512012
ENSMUSG00000033557	Fam20b	1	156506102	156546656	-	40555	0.0924	6.6084	1.124723551	0.286601556	0.980572306	-4.624976304
ENSMUSG00000007021	Syngr3	17	24904066	24908929	-	4864	-0.0862	7.1104	-1.124628977	0.28663981	0.980572306	-4.620003477
ENSMUSG00000020541		11	90534291	90579192	-	44902	0.0909	4.5905	1.124526301	0.286681345	0.980572306	-4.614979352
ENSMUSG00000033382	Trappc8	18	20950280	21029150	-	78871	0.1378	6.2834	1.124513199	0.286686646	0.980572306	-4.627728295
ENSMUSG00000024383	Map3k2	18	32296142	32369804	+	73663	0.1735	5.8364	1.124418234	0.286725066	0.980572306	-4.628054275
ENSMUSG00000048216	Gpr85	6	13834457	13839941	-	5485	-0.0968	5.3004	-1.124317424	0.286765856	0.980572306	-4.625099527
ENSMUSG00000024854	Pold4	19	4281953	4283688	+	1736	-0.2812	1.3390	-1.12378456	0.286981539	0.980572306	-4.581931197
ENSMUSG00000042446	Zmym4	4	126755732	126861928	-	106197	0.1224	6.2893	1.123486494	0.28710224	0.980572306	-4.628221003
ENSMUSG00000036438	Calm2	17	87740840	87754363	-	13524	-0.1974	10.1880	-1.123170492	0.287230247	0.980572306	-4.601528859
ENSMUSG00000030539	Sema4b	7	79836589	79876275	+	39687	0.1137	4.6173	1.122997252	0.287300442	0.980572306	-4.61527235
ENSMUSG00000022634	Yaf2	15	93182159	93234816	-	52658	-0.1707	5.7428	-1.122796615	0.287381755	0.980572306	-4.628569965
ENSMUSG00000024477	Pggt1b	18	46368418	46414060	-	45643	-0.1040	5.0196	-1.122720848	0.287412466	0.980572306	-4.623436675
ENSMUSG00000026018	Ica1l	1	60021649	60082343	-	60695	0.0851	6.0246	1.12239773	0.287543467	0.980572306	-4.629404059
ENSMUSG00000073940	Hbb-bt	7	103461731	103463203	-	1473	-0.5882	2.5537	-1.122396836	0.287543829	0.980572306	-4.584963145
ENSMUSG00000107698	Gm44430	6	88495995	88496989	+	995	-0.3277	-0.7019	-1.122334011	0.287569305	0.980572306	-4.58555179
ENSMUSG00000001496	Nkx2-1	12	56578743	56583693	-	4951	0.2291	2.9632	1.122115573	0.287657898	0.980572306	-4.58775889
ENSMUSG00000021832	Psmc6	14	45567245	45587162	+	19918	-0.1075	6.5224	-1.121925056	0.287735184	0.980572306	-4.627262283
ENSMUSG00000022674	Ube2v2	16	15369941	15413637	-	43697	-0.1817	5.1383	-1.121922013	0.287736419	0.980572306	-4.625395581
ENSMUSG00000026447	Pik3c2b	1	132973405	133036425	+	63021	0.2405	6.4936	1.121677624	0.287835582	0.980572306	-4.627593265
ENSMUSG00000008859	Rala	13	18055156	18118824	-	63669	-0.1302	5.9174	-1.12146175	0.287923198	0.980572306	-4.629716018
ENSMUSG00000015461	Atf6b	17	34866120	34874048	+	7929	-0.0971	5.9431	-1.121417647	0.2879411	0.980572306	-4.629673539
ENSMUSG00000068740	Celsr2	3	108298167	108323383	-	25217	0.1727	7.7721	1.12120919	0.28802573	0.980572306	-4.615964015
ENSMUSG00000034154		2	119203523	119308168	-	104646	0.1274	5.7999	1.1211037	0.288068564	0.980572306	-4.629731922
ENSMUSG00000019852	Arfgef3	10	18457587	18619697	-	162111	0.1896	7.4294	1.120912556	0.28814619	0.980572306	-4.618445944
ENSMUSG00000075706	Gpx4	10	79883000	79892273	+	9274	-0.1584	6.7795	-1.120742472	0.288215277	0.980572306	-4.625839438
ENSMUSG00000006276	Eps15l1	8	73094843	73175304	-	80462	0.1168	6.6481	1.120727453	0.288221379	0.980572306	-4.626923171
ENSMUSG00000036052	Dnajb5	4	42949814	42959425	+	9612	-0.1619	7.3696	-1.120449696	0.288334232	0.980572306	-4.619582508
ENSMUSG00000090841	Myl6	10	128326729	128330014	-	3286	-0.1755	7.2528	-1.120435669	0.288339932	0.980572306	-4.621197062
ENSMUSG00000027395	Polr1b	2	128942915	128968514	+	25600	0.0902	4.7641	1.120295913	0.288396729	0.980572306	-4.620296559
ENSMUSG00000016921	Srsf6	2	162773448	162779041	+	5594	-0.0986	7.6056	-1.120236777	0.288420765	0.980572306	-4.617703852
ENSMUSG00000030180	Kdm5a	6	120341085	120421535	+	80451	0.1293	6.2280	1.1196528	0.288658203	0.980572306	-4.630515059
ENSMUSG00000035530	Eif1	11	100210711	100212922	+	2212	-0.1699	8.0361	-1.119432948	0.288747631	0.980572306	-4.615417012
ENSMUSG00000022130		14	118349323	118370167	-	20845	0.1168	4.0240	1.11936131	0.288776776	0.980572306	-4.60482737
ENSMUSG00000038708	Golga4	9	118335335	118411587	+	76253	0.1564	7.7722	1.11934254	0.288784413	0.980572306	-4.616748137
ENSMUSG00000024604	Rbm22	18	60693808	60705882	+	12075	0.0906	5.5467	1.119304915	0.288799721	0.980572306	-4.629570756
ENSMUSG00000021701	Plk2	13	110531580	110537378	+	5799	-0.1830	7.9575	-1.118614799	0.289080617	0.980572306	-4.616304632
ENSMUSG00000066189	Cacng3	7	122269715	122368616	+	98902	0.0990	7.3575	1.118543881	0.289109494	0.980572306	-4.620815228
ENSMUSG00000041362	Shtn1	19	58961788	59064532	-	102745	0.1620	6.3033	1.118379169	0.289176573	0.980572306	-4.630750869
ENSMUSG00000020954	Strn3	12	51656415	51738680	-	82266	0.1441	6.5090	1.118369086	0.289180679	0.980572306	-4.629130156
ENSMUSG00000079435	Rpl36a	X	133486403	133488811	+	2409	-0.2189	5.8797	-1.118275959	0.289218611	0.980572306	-4.630773542
ENSMUSG00000066152		4	62180799	62216648	+	35850	0.1218	4.3451	1.118167206	0.289262912	0.980572306	-4.612130121
ENSMUSG00000022108	Itm2b	14	73599666	73622729	-	23064	-0.1289	9.1115	-1.118133236	0.289276751	0.980572306	-4.609546886
ENSMUSG00000037242	Clic4	4	134941280	135000125	-	58846	0.1321	6.6945	1.117915622	0.289365417	0.980572306	-4.627670754
ENSMUSG00000022043	Trim35	14	66534480	66548873	+	14394	0.0932	7.9716	1.117692176	0.28945648	0.980572306	-4.616350878
ENSMUSG00000025266	Gnl3l	X	149766137	149800318	-	34182	0.1459	7.8104	1.117446305	0.289556709	0.980572306	-4.617449213
ENSMUSG00000005893	Nr2c2	6	92068371	92151275	+	82905	0.1354	7.0663	1.117030592	0.289726234	0.980572306	-4.623892985
ENSMUSG00000046312	Myorg	4	41495604	41503076	-	7473	0.1138	5.3616	1.116783481	0.289827041	0.980572306	-4.629763552
ENSMUSG00000026385	Dbi	1	120041010	120048808	-	7799	-0.1800	6.4660	-1.116566349	0.28991564	0.980572306	-4.630522946
ENSMUSG00000028414	Fktn	4	53713998	53777890	+	63893	0.1271	6.5337	1.116489194	0.289947128	0.980572306	-4.629958936
ENSMUSG00000006498	Ptbp1	10	79690261	79700605	+	10345	-0.1023	5.4250	-1.116330835	0.290011764	0.980572306	-4.629971087
ENSMUSG00000021131	Erh	12	80680796	80691115	-	10320	-0.1050	4.7689	-1.116009126	0.290143109	0.980572306	-4.62213081
ENSMUSG00000032586	Traip	9	107827335	107849469	+	22135	0.1602	7.3002	1.115718038	0.290261991	0.980572306	-4.622675949
ENSMUSG00000024456	Diaph1	18	37976654	38068529	-	91876	0.0790	6.6473	1.115553935	0.290329028	0.980572306	-4.62948568
ENSMUSG00000024935	Slc1a1	19	28812449	28891360	+	78912	0.0838	7.0796	1.114610505	0.29071466	0.980572306	-4.625318699
ENSMUSG00000014294	Ndufa2	18	36875385	36877610	-	2226	-0.2261	5.4974	-1.114406765	0.290797992	0.980572306	-4.631115077
ENSMUSG00000019478	Rab4a	8	124532724	124562026	+	29303	-0.1083	4.9693	-1.114341862	0.290824542	0.980572306	-4.62648146
ENSMUSG00000003873	Bax	7	45111121	45116322	-	5202	-0.1620	4.2562	-1.114026394	0.290953617	0.980572306	-4.611575178
ENSMUSG00000030275	Etnk1	6	143112947	143178033	+	65087	0.1542	9.4093	1.113863668	0.291020215	0.980572306	-4.609478111
ENSMUSG00000056054		3	90576285	90577342	+	1058	-0.5196	-0.6133	-1.113853124	0.291024531	0.980572306	-4.585980192
ENSMUSG00000071341	Egr4	6	85488103	85490571	-	2469	-0.3350	5.3100	-1.113120959	0.291324328	0.980572306	-4.629420289
ENSMUSG00000046546	Fam43a	16	30418541	30421615	+	3075	-0.2061	3.5282	-1.112999799	0.291373962	0.980572306	-4.598417203
ENSMUSG00000043993	2900052L18Rik	11	120120628	120122411	-	1784	0.1683	2.0701	1.112830971	0.291443135	0.980572306	-4.585381819
ENSMUSG00000033307	Mif	10	75695187	75696074	-	888	-0.1614	6.2216	-1.112765541	0.291469946	0.980572306	-4.633530736
ENSMUSG00000042613	Pbxip1	3	89344013	89358259	+	14247	-0.0924	5.6518	-1.11272407	0.291486941	0.980572306	-4.633460181
ENSMUSG00000008090	Fgfrl1	5	108840248	108854790	+	14543	-0.1130	3.8404	-1.112676026	0.29150663	0.980572306	-4.60354789
